-3.3962,-0.029327
-2.5282,-0.68334
-3.4405,1.0871
-4.1108,0.44637
-2.9255,-1.4366
-2.305,-0.35963
-2.1025,-0.13708
-2.3903,-1.1389
-1.946,0.72483
-1.9362,-0.28369
-1.6672,2.7771
-2.9904,-0.086214
-2.4451,-1.6138
-2.4619,-0.12356
-2.5342,2.9383
-3.1082,0.11306
-2.1216,-2.0271
-1.4414,-1.8007
-1.915,0.48651
-1.2953,2.9398
-2.8663,0.67624
-3.3067,-0.95963
-2.8692,-1.3055
-3.8928,0.34392
-2.2675,-0.58233
-4.4226,2.6403
-2.7733,-0.76119
-2.5459,2.3349
-2.4117,-0.79847
-1.4053,-0.21927
-4.6584,-1.1702
-3.7917,-0.99587
-2.2705,-0.72832
-3.352,-0.65207
-4.5695,-2.1185
-4.0655,-1.4107
-4.0206,-1.1292
-3.4825,-1.7011
-3.8798,-1.22
-3.7491,-2.0782
-3.6982,-1.8015
-3.0468,-1.3031
-3.3967,-1.9716
-3.3983,-1.8802
-4.5607,-1.7814
-3.3379,-0.79653
-3.7796,-1.9242
-3.859,-2.115
-4.8279,-1.8275
-3.8644,-0.25978
-4.8272,-1.4118
-2.351,-2.4943
-2.4763,-2.7816
-2.9225,-2.2468
-2.9484,-1.0232
-4.15,-2.1595
-3.5914,-2.3017
-2.1761,-0.83879
-1.1968,-1.3275
-4.4893,-2.2512
-3.3309,1.9932
-4.8794,1.0833
-1.4628,1.5434
-3.8915,-1.9416
-1.5665,-0.88342
-2.7562,0.68286
-4.0765,-3.357
-6.9607,1.6824
-0.3781,-1.1638
-2.7266,0.097135
-2.6458,-0.46839
0.9556,-3.1388
-1.8628,-1.4541
-2.5785,-1.0277
-4.0035,3.9699
-1.5272,3.8424
-4.2377,2.798
-3.2011,4.3344
-4.0307,-0.25941
-3.0625,-1.6111
-2.6139,-0.81958
-2.2099,-1.9469
-5.0907,-0.59292
-1.845,-0.71351
-2.2269,-0.71957
-1.5391,-0.58445
-2.9088,-1.0824
-4.0151,4.0812
5.4514,0.4569
-3.1348,-1.1571
-0.88339,0.56012
-3.8996,-1.7591
-0.37101,-0.44383
2.1256,0.42271
2.3239,0.95825
-3.5958,-1.1336
-3.1554,3.2453
0.77022,-0.85223
-2.6569,-1.5891
-5.161,-1.7682
-3.6366,-0.61295
-4.044,-1.6597
-4.5854,-1.5499
-5.576,-1.411
-3.879,-2.2764
-1.951,2.363
-2.5304,-1.0831
-4.3769,-1.0795
-6.0114,-3.1104
-2.2944,0.059361
-4.2368,-1.3826
-2.5889,-0.21604
-4.2959,-1.7309
-4.1931,-1.2794
-4.3844,-2.2859
-2.8716,-0.18725
-4.1763,-0.6748
-4.7217,1.1632
-8.5186,0.97047
-4.7886,-0.22644
-7.1174,-1.0613
-1.7814,-0.19486
-2.3886,-0.76762
-3.2867,-0.85187
-5.4559,-1.178
-3.8094,-0.71389
-2.8507,-0.80076
-3.8587,-1.357
-0.95451,-0.27511
-3.0363,-2.0554
-0.0106,-0.78486
-4.5568,0.58841
-4.4962,1.2376
-4.235,1.4331
-5.0178,0.25553
-0.39423,-0.24842
-3.333,1.2221
-2.0359,-0.82024
-5.5917,1.4299
-2.9318,-1.0131
-2.4664,2.2329
-4.6819,-3.2778
-3.5816,-1.9606
-5.4364,-3.2352
-3.0136,1.4672
-2.4821,-1.4268
-4.0616,-2.7862
-4.0032,-0.43492
-2.4533,-1.5664
-3.6873,-0.73223
-2.7646,-0.39108
-3.3304,-2.1589
-1.5409,2.4219
-4.7884,-3.5461
-0.78858,-1.2029
-5.6184,-3.0081
-2.4959,-2.7239
-2.0625,-1.6267
-3.5442,-2.1155
-1.1739,-0.86944
-1.6017,-0.13521
0.1906,0.46644
-7.6532,-1.0063
-2.4884,-0.99555
-1.5297,-1.6523
-4.3667,-1.2239
-5.6821,-1.2782
-5.9447,-2.3726
-3.2179,-1.7094
-3.1753,-2.6223
-4.6132,-3.3928
-5.2207,-5.1887
1.8047,0.58277
-5.2785,-3.8001
4.1324,1.2591
-3.4737,2.7743
-2.4545,2.0897
-3.6489,0.77911
-3.7352,1.2457
-3.3703,4.5121
-1.0702,1.5632
-3.3879,3.9813
2.3973,-1.092
-2.5001,-4.128
-5.7509,-3.5016
-2.2967,0.062737
-0.66347,-0.60641
-0.99175,-3.4559
-3.5542,-2.6397
-2.6647,-2.6538
-0.86554,0.55115
-3.4838,-3.0813
-4.8659,-3.8606
-4.4483,-2.5746
-4.3022,3.0489
-5.2798,-0.43957
-3.6901,-0.55778
-3.7282,0.43894
-1.0478,-0.45158
-1.4842,2.1855
-4.041,2.163
-1.8024,2.1654
-4.2126,-0.087658
-2.8378,3.0892
-4.6036,5.3317
-3.0921,-1.0019
-7.0058,-3.8556
-5.7565,-1.5297
-4.1424,-1.4156
-4.3627,-0.012829
-3.8105,0.84448
0.80647,-0.49328
-1.8845,0.063836
-3.0572,-0.30471
-4.426,-1.4075
-2.0383,-2.5333
-3.0529,-0.39672
-3.7259,-0.072038
-4.058,-0.71134
1.2143,0.60773
-7.7008,0.042183
-6.6902,-3.056
1.584,-3.2232
-1.379,5.0065
-2.3773,-2.4847
-2.739,-2.7387
-2.5024,-3.2322
-3.2937,-4.0883
-2.2698,-2.4322
-5.1583,-3.2011
-2.4227,-3.4716
-5.7325,-2.1653
-4.5738,-2.0858
-5.4792,-2.7036
-4.2711,-1.9618
-2.1228,-5.1575
-2.6049,-4.16
-5.1193,-3.8741
-0.31811,-4.2665
-0.48994,-5.9476
-1.7516,-1.4822
-4.4163,-4.3256
-2.8092,-3.2752
-1.4565,-2.1894
-1.5172,-2.0716
-2.9379,-2.9447
-5.0034,-2.818
-3.478,-2.2295
-5.7016,-5.3246
-4.4454,-3.6297
-3.9726,-2.733
-4.1825,-2.4768
