0.49527,-5.2233
0.86015,-2.9624
0.66365,-2.6244
1.8078,-7.4971
1.5784,-6.2805
1.3087,-7.7959
1.4332,-5.9973
1.606,-5.4524
1.3982,-4.8824
2.8555,-4.8994
0.71984,-3.816
1.1585,-6.2039
2.5215,-6.7277
-0.10577,-4.2275
1.711,-7.8861
1.2101,-4.178
2.6999,-6.1515
1.7697,-5.4261
2.8691,-5.7352
1.4102,-4.9644
1.6931,-6.0902
2.7238,-5.0727
1.5403,-5.9394
1.5053,-6.3799
-0.70051,-2.4433
1.3258,-5.5097
1.3641,-5.9217
1.719,-5.2964
1.9291,-4.8283
3.2284,-5.857
0.76561,-4.7931
1.7981,-6.2224
1.6235,-6.3555
2.3877,-6.5857
1.7026,-6.1585
1.9759,-4.2507
1.8738,-5.0061
-0.31418,-6.1562
0.29166,-7.8212
0.57448,-8.0083
-0.24707,-7.9191
0.48092,-6.9478
2.9108,-3.2891
2.1533,-5.1366
3.1691,-3.4383
5.4889,-5.6523
4.9033,-6.1584
3.6689,-5.0851
3.2044,-3.7228
2.2633,-3.2875
4.9649,-5.8084
3.1651,-5.0071
2.8438,-4.2337
4.4171,-5.5088
4.422,-4.3446
3.5783,-3.3594
5.7569,-5.2504
4.0172,-6.3849
3.7051,-5.4305
3.3789,-5.0528
4.6211,-4.991
4.5913,-4.1144
4.2307,-4.6784
2.3203,-4.8673
4.6117,-5.9427
4.0029,-4.5067
3.2812,-4.3999
1.7176,-3.9838
-0.98964,-0.062275
2.6744,1.1805
5.1809,0.84712
4.5875,0.39352
0.53028,0.48862
2.1965,-5.4632
2.6032,-4.6507
2.5218,-3.1826
-1.4042,-3.6377
1.6039,-4.8815
-0.17317,4.9075
0.69057,-5.7742
0.91612,-7.9018
0.45903,-6.3879
0.8486,-5.2998
0.71554,-4.8959
0.22684,-4.9006
1.0641,-4.1666
0.13776,-5.9075
1.2022,-7.6351
-0.080611,-3.2889
1.773,-7.7755
1.7356,-4.4637
-0.050682,-2.8768
0.66643,-5.408
0.14015,-5.2564
0.60844,-5.2556
-0.9938,-3.0687
1.559,-6.4893
3.5518,-5.2446
3.166,-5.3613
1.2903,-2.6071
3.7722,-5.8815
3.6233,-5.1808
0.92939,-4.1146
1.5656,-4.8319
3.9949,-4.7445
2.0585,-5.2718
4.0151,-6.7417
2.7436,-7.5854
2.1363,-4.2054
